계정명,DIF_AMT,이체등증감액,회계명,회계연도,불납결손액,미수납액,소관명,수납금액,징수결정금액,세입예산액,세입예산현액
,25455040.0,0.0,일반회계,2017,0.0,116757340.0,환경부,250455040.0,367212380.0,225000000.0,225000000.0
경제발전계정,4602592300.0,0.0,지역발전특별회계,2017,0.0,294060.0,환경부,4602592300.0,4602886360.0,0.0,0.0
생활기반계정,4387538380.0,0.0,지역발전특별회계,2017,0.0,55541570.0,환경부,4387538380.0,4443079950.0,0.0,0.0
세종특별자치시계정,2545369990.0,0.0,지역발전특별회계,2017,0.0,0.0,환경부,2545369990.0,2545369990.0,0.0,0.0
,274375197610.0,0.0,환경개선특별회계,2017,42930489100.0,897118078250.0,환경부,5305575401610.0,6245623968960.0,5031200204000.0,5031200204000.0
,900549980.0,0.0,일반회계,2016,0.0,0.0,4·16세월호참사 특별조사위원회,900549980.0,900549980.0,0.0,0.0
,31347420.0,0.0,일반회계,2016,0.0,348785090.0,감사원,460347420.0,809132510.0,429000000.0,429000000.0
손익계정,-85036290.0,0.0,경찰병원,2016,55051620.0,35919260.0,경찰청,67860339710.0,67951310590.0,67945376000.0,67945376000.0
자본계정,1905349130.0,0.0,경찰병원,2016,0.0,0.0,경찰청,4797349130.0,4797349130.0,2892000000.0,2892000000.0
,22248736470.0,0.0,일반회계,2016,37617472100.0,1016549937260.0,경찰청,852846736470.0,1907014145830.0,830598000000.0,830598000000.0
,63482553030.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,경찰청,63482553030.0,63482553030.0,0.0,0.0
투자계정,-95930080.0,0.0,에너지및자원사업특별회계,2016,0.0,1075255740.0,고용노동부,107069920.0,1182325660.0,203000000.0,203000000.0
,-907662150.0,0.0,일반회계,2016,48718200.0,33461143090.0,고용노동부,80806337850.0,114316199140.0,81714000000.0,81714000000.0
생활기반계정,18994418220.0,0.0,지역발전특별회계,2016,0.0,2954473610.0,고용노동부,18994418220.0,21948891830.0,0.0,0.0
세종특별자치시계정,84090040.0,0.0,지역발전특별회계,2016,0.0,0.0,고용노동부,84090040.0,84090040.0,0.0,0.0
제주특별자치도계정,588365240.0,0.0,지역발전특별회계,2016,0.0,0.0,고용노동부,588365240.0,588365240.0,0.0,0.0
,-253386662120.0,0.0,일반회계,2016,2258841120.0,250496995610.0,공정거래위원회,379840337880.0,632596174610.0,633227000000.0,633227000000.0
,-9827562690.0,0.0,일반회계,2016,5149710400.0,311627424870.0,관세청,31694437310.0,348471572580.0,41522000000.0,41522000000.0
,67000763200.0,0.0,일반회계,2016,0.0,1504381710.0,교육부,188085763200.0,189590144910.0,121085000000.0,121085000000.0
경제발전계정,-8707382980.0,0.0,지역발전특별회계,2016,0.0,0.0,교육부,1511617020.0,1511617020.0,10219000000.0,10219000000.0
투자계정,-44512380.0,0.0,에너지및자원사업특별회계,2016,0.0,0.0,국가보훈처,65487620.0,65487620.0,110000000.0,110000000.0
,-814457940.0,0.0,일반회계,2016,27155520.0,4585141350.0,국가보훈처,2278542060.0,6890838930.0,3093000000.0,3093000000.0
,130868620.0,0.0,일반회계,2016,0.0,0.0,국가인권위원회,152868620.0,152868620.0,22000000.0,22000000.0
,1237907050.0,0.0,일반회계,2016,0.0,0.0,국가정보원,2548407050.0,2548407050.0,1310500000.0,1310500000.0
투자계정,195010.0,0.0,에너지및자원사업특별회계,2016,0.0,0.0,국무조정실 및 국무총리비서실,195010.0,195010.0,0.0,0.0
,406450290.0,0.0,일반회계,2016,0.0,0.0,국무조정실 및 국무총리비서실,406450290.0,406450290.0,0.0,0.0
,1730.0,0.0,환경개선특별회계,2016,0.0,0.0,국무조정실 및 국무총리비서실,1730.0,1730.0,0.0,0.0
,494491890.0,0.0,일반회계,2016,0.0,249910990.0,국민권익위원회,967461890.0,1217372880.0,472970000.0,472970000.0
,6564469310.0,0.0,일반회계,2016,185574890.0,19540913500.0,국민안전처,22614469310.0,42340957700.0,16050000000.0,16050000000.0
,-58991847040.0,0.0,국방·군사시설이전특별회계,2016,0.0,14748551390.0,국방부,268290152960.0,283038704350.0,327282000000.0,327282000000.0
,-25882569490.0,0.0,일반회계,2016,0.0,54439735030.0,국방부,155030430510.0,209470165540.0,180913000000.0,180913000000.0
,121607139070.0,0.0,주한미군기지이전특별회계,2016,0.0,44326207860.0,국방부,837069139070.0,881395346930.0,715462000000.0,715462000000.0
,101127531250.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,국방부,101127531250.0,101127531250.0,0.0,0.0
,46755745560.0,0.0,일반회계,2016,436173510710.0,3151853126730.0,국세청,1041695745560.0,4629722383000.0,994940000000.0,994940000000.0
,-135282000000.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,국세청,0.0,0.0,135282000000.0,135282000000.0
공항계정,317121738560.0,0.0,교통시설특별회계,2016,0.0,1012940300.0,국토교통부,652943738560.0,653956678860.0,335822000000.0,335822000000.0
교통체계관리계정,3220601100.0,0.0,교통시설특별회계,2016,0.0,1659752850.0,국토교통부,520283601100.0,521943353950.0,517063000000.0,517063000000.0
도로계정,261558298800.0,0.0,교통시설특별회계,2016,18138510.0,65668398590.0,국토교통부,8470064298800.0,8535750835900.0,8208506000000.0,8208506000000.0
철도계정,83029485410.0,0.0,교통시설특별회계,2016,0.0,7818401370.0,국토교통부,6007978485410.0,6015796886780.0,5924949000000.0,5924949000000.0
,66324792130.0,0.0,일반회계,2016,569942380.0,49196208410.0,국토교통부,227222792130.0,276988942920.0,160898000000.0,160898000000.0
경제발전계정,-165969402750.0,0.0,지역발전특별회계,2016,25153970.0,239454927350.0,국토교통부,201267597250.0,440747678570.0,367237000000.0,367237000000.0
생활기반계정,-41429308710.0,0.0,지역발전특별회계,2016,31347965830.0,630859752540.0,국토교통부,188542691290.0,850750409660.0,229972000000.0,229972000000.0
제주특별자치도계정,2828426180.0,0.0,지역발전특별회계,2016,0.0,0.0,국토교통부,2828426180.0,2828426180.0,0.0,0.0
,-119214490150.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,국토교통부,15895509850.0,15895509850.0,135110000000.0,135110000000.0
,831839550.0,0.0,일반회계,2016,0.0,250977930.0,국회,2716839550.0,2967817480.0,1885000000.0,1885000000.0
,-16071018510.0,0.0,일반회계,2016,9328247740.0,22626372370.0,금융위원회,209458981490.0,241413601600.0,225530000000.0,225530000000.0
,-273525160.0,0.0,일반회계,2016,0.0,1023870.0,기상청,5497474840.0,5498498710.0,5771000000.0,5771000000.0
,2846322565530.0,0.0,일반회계,2016,2893105989860.0,32088658773856.0,기획재정부,274747978488530.0,309729743252246.0,271901655923000.0,271901655923000.0
경제발전계정,558225433480.0,0.0,지역발전특별회계,2016,0.0,0.0,기획재정부,5065387433480.0,5065387433480.0,4507162000000.0,4507162000000.0
생활기반계정,807976153380.0,0.0,지역발전특별회계,2016,0.0,0.0,기획재정부,5148073153380.0,5148073153380.0,4340097000000.0,4340097000000.0
세종특별자치시계정,4592364910.0,0.0,지역발전특별회계,2016,0.0,0.0,기획재정부,108286364910.0,108286364910.0,103694000000.0,103694000000.0
제주특별자치도계정,37140082750.0,0.0,지역발전특별회계,2016,0.0,0.0,기획재정부,398435082750.0,398435082750.0,361295000000.0,361295000000.0
구조개선사업계정,-338526587070.0,0.0,농어촌구조개선특별회계,2016,0.0,1249671120.0,농림축산식품부,5514322412930.0,5515572084050.0,5852849000000.0,5852849000000.0
농어촌특별세사업계정,326409182190.0,0.0,농어촌구조개선특별회계,2016,0.0,2007036060.0,농림축산식품부,4751090182190.0,4753097218250.0,4424681000000.0,4424681000000.0
손익계정,-155222667740.0,0.0,양곡관리특별회계,2016,0.0,157052390.0,농림축산식품부,1413465332260.0,1413622384650.0,1568688000000.0,1568688000000.0
자본계정,811330.0,0.0,양곡관리특별회계,2016,0.0,0.0,농림축산식품부,811330.0,811330.0,0.0,0.0
융자계정,-6667388120.0,0.0,에너지및자원사업특별회계,2016,0.0,0.0,농림축산식품부,19268611880.0,19268611880.0,25936000000.0,25936000000.0
투자계정,-10363405350.0,0.0,에너지및자원사업특별회계,2016,0.0,1590694030.0,농림축산식품부,9502594650.0,11093288680.0,19866000000.0,19866000000.0
,-6054801970.0,0.0,일반회계,2016,936430.0,2509781140.0,농림축산식품부,5684198030.0,8194915600.0,11739000000.0,11739000000.0
경제발전계정,-6374740500.0,0.0,지역발전특별회계,2016,0.0,3912660.0,농림축산식품부,3598259500.0,3602172160.0,9973000000.0,9973000000.0
생활기반계정,8912632470.0,0.0,지역발전특별회계,2016,0.0,358431370.0,농림축산식품부,18234632470.0,18593063840.0,9322000000.0,9322000000.0
제주특별자치도계정,-500000000.0,0.0,지역발전특별회계,2016,0.0,0.0,농림축산식품부,0.0,0.0,500000000.0,500000000.0
,361169590.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,농림축산식품부,9461169590.0,9461169590.0,9100000000.0,9100000000.0
구조개선사업계정,1191340860.0,0.0,농어촌구조개선특별회계,2016,0.0,0.0,농촌진흥청,1831340860.0,1831340860.0,640000000.0,640000000.0
,-503969310.0,0.0,일반회계,2016,0.0,18350650.0,농촌진흥청,8877030690.0,8895381340.0,9381000000.0,9381000000.0
경제발전계정,695018290.0,0.0,지역발전특별회계,2016,0.0,0.0,농촌진흥청,695018290.0,695018290.0,0.0,0.0
생활기반계정,688864930.0,0.0,지역발전특별회계,2016,0.0,0.0,농촌진흥청,688864930.0,688864930.0,0.0,0.0
세종특별자치시계정,102244600.0,0.0,지역발전특별회계,2016,0.0,0.0,농촌진흥청,102244600.0,102244600.0,0.0,0.0
제주특별자치도계정,139482130.0,0.0,지역발전특별회계,2016,0.0,0.0,농촌진흥청,139482130.0,139482130.0,0.0,0.0
,5510673420.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,농촌진흥청,16546673420.0,16546673420.0,11036000000.0,11036000000.0
,-40814072910.0,0.0,등기특별회계,2016,0.0,4889077350.0,대법원,282057260090.0,286946337440.0,322871333000.0,322871333000.0
,-156277244770.0,0.0,일반회계,2016,3942190.0,2192813270.0,대법원,418537755230.0,420734510690.0,574815000000.0,574815000000.0
,1408722360.0,0.0,일반회계,2016,0.0,0.0,대통령경호실,1501722360.0,1501722360.0,93000000.0,93000000.0
,-4169710.0,0.0,일반회계,2016,0.0,0.0,대통령비서실 및 국가안보실,70830290.0,70830290.0,75000000.0,75000000.0
,-2445339640.0,0.0,일반회계,2016,0.0,12169507640.0,문화재청,36681660360.0,48851168000.0,39127000000.0,39127000000.0
경제발전계정,0.0,0.0,지역발전특별회계,2016,0.0,184927240.0,문화재청,0.0,184927240.0,0.0,0.0
생활기반계정,75777400.0,0.0,지역발전특별회계,2016,0.0,741695930.0,문화재청,75777400.0,817473330.0,0.0,0.0
,9743164070.0,0.0,아시아문화중심도시조성특별회계,2016,0.0,100864520.0,문화체육관광부,88696992070.0,88797856590.0,78953828000.0,78953828000.0
,8612001010.0,0.0,일반회계,2016,183616730.0,13241605600.0,문화체육관광부,51892001010.0,65317223340.0,43280000000.0,43280000000.0
경제발전계정,2721463530.0,0.0,지역발전특별회계,2016,0.0,554034670.0,문화체육관광부,9021463530.0,9575498200.0,6300000000.0,6300000000.0
생활기반계정,12597598170.0,0.0,지역발전특별회계,2016,0.0,5767500000.0,문화체육관광부,16733598170.0,22501098170.0,4136000000.0,4136000000.0
제주특별자치도계정,2050750.0,0.0,지역발전특별회계,2016,0.0,0.0,문화체육관광부,2050750.0,2050750.0,0.0,0.0
손익계정,-1490959160.0,0.0,국립과천과학관,2016,0.0,44011740.0,미래창조과학부,24779446840.0,24823458580.0,26270406000.0,26270406000.0
자본계정,124450800.0,0.0,국립과천과학관,2016,0.0,0.0,미래창조과학부,7776450800.0,7776450800.0,7652000000.0,7652000000.0
손익계정,93967110.0,0.0,국립중앙과학관,2016,0.0,259390680.0,미래창조과학부,21416164110.0,21675554790.0,21322197000.0,21322197000.0
자본계정,1306339600.0,0.0,국립중앙과학관,2016,0.0,0.0,미래창조과학부,10189339600.0,10189339600.0,8883000000.0,8883000000.0
,-6504209810.0,0.0,우체국보험특별회계,2016,0.0,80000.0,미래창조과학부,908733790190.0,908733870190.0,915238000000.0,915238000000.0
손익계정,-908632557700.0,0.0,우체국예금특별회계,2016,0.0,3727354870.0,미래창조과학부,2842354442300.0,2846081797170.0,3750987000000.0,3750987000000.0
자본계정,6965365610.0,0.0,우체국예금특별회계,2016,0.0,0.0,미래창조과학부,16107365610.0,16107365610.0,9142000000.0,9142000000.0
손익계정,-283460638280.0,0.0,우편사업특별회계,2016,149563490.0,6929297110.0,미래창조과학부,3733140513720.0,3740219374320.0,4016601152000.0,4016601152000.0
자본계정,33399667720.0,0.0,우편사업특별회계,2016,0.0,377989810.0,미래창조과학부,216622667720.0,217000657530.0,183223000000.0,183223000000.0
,-88073060120.0,0.0,일반회계,2016,0.0,118984133010.0,미래창조과학부,330342939880.0,449327072890.0,418416000000.0,418416000000.0
경제발전계정,6673500420.0,0.0,지역발전특별회계,2016,0.0,286856780.0,미래창조과학부,9366500420.0,9653357200.0,2693000000.0,2693000000.0
,-2472191640.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,미래창조과학부,108473808360.0,108473808360.0,110946000000.0,110946000000.0
,-325600.0,0.0,일반회계,2016,0.0,0.0,민주평화통일자문회의,5674400.0,5674400.0,6000000.0,6000000.0
,-48183594330.0,0.0,일반회계,2016,0.0,11590733680.0,방송통신위원회,8072405670.0,19663139350.0,56256000000.0,56256000000.0
,-12277376580.0,0.0,일반회계,2016,0.0,290217010410.0,방위사업청,199596623420.0,489813633830.0,211874000000.0,211874000000.0
,17155860790.0,0.0,교도작업특별회계,2016,0.0,117713390.0,법무부,104461860790.0,104579574180.0,87306000000.0,87306000000.0
,-260132648270.0,0.0,일반회계,2016,89755480.0,21635975620.0,법무부,1541322351730.0,1563048082830.0,1801455000000.0,1801455000000.0
,758870.0,0.0,일반회계,2016,0.0,74309500.0,법제처,758870.0,75068370.0,0.0,0.0
,65289230.0,0.0,일반회계,2016,0.0,278231280.0,병무청,258289230.0,536520510.0,193000000.0,193000000.0
손익계정,1694662460.0,0.0,국립공주병원,2016,0.0,758770550.0,보건복지부,15099277460.0,15858048010.0,13404615000.0,13404615000.0
자본계정,628434010.0,0.0,국립공주병원,2016,0.0,0.0,보건복지부,2769434010.0,2769434010.0,2141000000.0,2141000000.0
손익계정,2933055630.0,0.0,국립나주병원,2016,0.0,1398610990.0,보건복지부,21461965630.0,22860576620.0,18528910000.0,18528910000.0
자본계정,103195200.0,0.0,국립나주병원,2016,0.0,0.0,보건복지부,1768195200.0,1768195200.0,1665000000.0,1665000000.0
손익계정,4758323810.0,0.0,국립마산병원,2016,0.0,680892140.0,보건복지부,16105882810.0,16786774950.0,11347559000.0,11347559000.0
자본계정,430903030.0,0.0,국립마산병원,2016,0.0,0.0,보건복지부,1509903030.0,1509903030.0,1079000000.0,1079000000.0
손익계정,1267070640.0,0.0,국립목포병원,2016,0.0,535994390.0,보건복지부,9685835640.0,10221830030.0,8418765000.0,8418765000.0
자본계정,65981900.0,0.0,국립목포병원,2016,0.0,0.0,보건복지부,1634981900.0,1634981900.0,1569000000.0,1569000000.0
손익계정,1833498720.0,0.0,국립부곡병원,2016,0.0,621139870.0,보건복지부,18300720720.0,18921860590.0,16467222000.0,16467222000.0
자본계정,210978990.0,0.0,국립부곡병원,2016,0.0,0.0,보건복지부,1586978990.0,1586978990.0,1376000000.0,1376000000.0
손익계정,9015185780.0,0.0,국립서울병원,2016,0.0,1620884650.0,보건복지부,42843487780.0,44464372430.0,33828302000.0,33828302000.0
자본계정,8638847000.0,0.0,국립서울병원,2016,0.0,0.0,보건복지부,31870847000.0,31870847000.0,23232000000.0,23232000000.0
손익계정,2175802050.0,0.0,국립재활원,2016,0.0,73859200.0,보건복지부,40120502050.0,40194361250.0,37944700000.0,37944700000.0
자본계정,4361423900.0,0.0,국립재활원,2016,0.0,0.0,보건복지부,6625423900.0,6625423900.0,2264000000.0,2264000000.0
손익계정,1515628950.0,0.0,국립춘천병원,2016,0.0,773609780.0,보건복지부,13408236950.0,14181846730.0,11892608000.0,11892608000.0
자본계정,78378440.0,0.0,국립춘천병원,2016,0.0,0.0,보건복지부,1168378440.0,1168378440.0,1090000000.0,1090000000.0
투자계정,436683170.0,0.0,에너지및자원사업특별회계,2016,85054080.0,2341376710.0,보건복지부,436683170.0,2863113960.0,0.0,0.0
,21094028440.0,0.0,일반회계,2016,42245700.0,160654301060.0,보건복지부,379244028440.0,539940575200.0,358150000000.0,358150000000.0
경제발전계정,4777155210.0,0.0,지역발전특별회계,2016,0.0,0.0,보건복지부,4777155210.0,4777155210.0,0.0,0.0
생활기반계정,5500598330.0,0.0,지역발전특별회계,2016,0.0,2385056450.0,보건복지부,5500598330.0,7885654780.0,0.0,0.0
세종특별자치시계정,14232290.0,0.0,지역발전특별회계,2016,0.0,0.0,보건복지부,14232290.0,14232290.0,0.0,0.0
제주특별자치도계정,1325002870.0,0.0,지역발전특별회계,2016,0.0,0.0,보건복지부,1325002870.0,1325002870.0,0.0,0.0
손익계정,2568118260.0,0.0,국립자연휴양림관리소,2016,0.0,0.0,산림청,29700107260.0,29700107260.0,27131989000.0,27131989000.0
자본계정,113460990.0,0.0,국립자연휴양림관리소,2016,0.0,0.0,산림청,20807460990.0,20807460990.0,20694000000.0,20694000000.0
임업진흥사업계정,86961765240.0,0.0,농어촌구조개선특별회계,2016,630536710.0,53983002580.0,산림청,893605765240.0,948219304530.0,806644000000.0,806644000000.0
,-17567458120.0,0.0,일반회계,2016,10446170.0,20794955360.0,산림청,84159541880.0,104964943410.0,101727000000.0,101727000000.0
생활기반계정,1806510190.0,0.0,지역발전특별회계,2016,0.0,0.0,산림청,1806510190.0,1806510190.0,0.0,0.0
융자계정,12633368510.0,0.0,에너지및자원사업특별회계,2016,0.0,0.0,산업통상자원부,1168402368510.0,1168402368510.0,1155769000000.0,1155769000000.0
투자계정,-952363964180.0,0.0,에너지및자원사업특별회계,2016,0.0,10390634170.0,산업통상자원부,3716919035820.0,3727309669990.0,4669283000000.0,4669283000000.0
,3293484780.0,0.0,일반회계,2016,0.0,8235492090.0,산업통상자원부,163650484780.0,171885976870.0,160357000000.0,160357000000.0
경제발전계정,50134419690.0,0.0,지역발전특별회계,2016,0.0,6414541360.0,산업통상자원부,104061419690.0,110475961050.0,53927000000.0,53927000000.0
생활기반계정,27999470.0,0.0,지역발전특별회계,2016,0.0,0.0,산업통상자원부,27999470.0,27999470.0,0.0,0.0
,130519510.0,0.0,일반회계,2016,0.0,1870000.0,새만금개발청,130519510.0,132389510.0,0.0,0.0
경제발전계정,3342270.0,0.0,지역발전특별회계,2016,0.0,0.0,새만금개발청,3342270.0,3342270.0,0.0,0.0
구조개선사업계정,236705290.0,0.0,농어촌구조개선특별회계,2016,0.0,1041520.0,식품의약품안전처,236705290.0,237746810.0,0.0,0.0
,1262840420.0,0.0,일반회계,2016,12519000.0,2632137960.0,식품의약품안전처,16182840420.0,18827497380.0,14920000000.0,14920000000.0
,101619780.0,0.0,일반회계,2016,0.0,696510480.0,여성가족부,8186619780.0,8883130260.0,8085000000.0,8085000000.0
생활기반계정,512672510.0,0.0,지역발전특별회계,2016,0.0,0.0,여성가족부,512672510.0,512672510.0,0.0,0.0
,43968380720.0,0.0,일반회계,2016,0.0,0.0,외교부,285340380720.0,285340380720.0,241372000000.0,241372000000.0
,667126420.0,0.0,일반회계,2016,0.0,56000000.0,원자력안전위원회,1485126420.0,1541126420.0,818000000.0,818000000.0
,171242370.0,0.0,일반회계,2016,0.0,147233470.0,인사혁신처,6624242370.0,6771475840.0,6453000000.0,6453000000.0
,19881660.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,인사혁신처,19881660.0,19881660.0,0.0,0.0
손익계정,-10020836090.0,0.0,조달특별회계,2016,0.0,36021751380.0,조달청,210599282910.0,246621034290.0,220620119000.0,220620119000.0
자본계정,-49236057350.0,0.0,조달특별회계,2016,0.0,0.0,조달청,79379942650.0,79379942650.0,128616000000.0,128616000000.0
,8578445440.0,0.0,일반회계,2016,0.0,1113887980.0,중소기업청,61938445440.0,63052333420.0,53360000000.0,53360000000.0
경제발전계정,-336003850.0,0.0,지역발전특별회계,2016,0.0,1248970.0,중소기업청,6390996150.0,6392245120.0,6727000000.0,6727000000.0
생활기반계정,-825480580.0,0.0,지역발전특별회계,2016,0.0,386665860.0,중소기업청,5728519420.0,6115185280.0,6554000000.0,6554000000.0
제주특별자치도계정,36721470.0,0.0,지역발전특별회계,2016,0.0,0.0,중소기업청,36721470.0,36721470.0,0.0,0.0
,-1223721020.0,0.0,일반회계,2016,0.0,0.0,중앙선거관리위원회,9288278980.0,9288278980.0,10512000000.0,10512000000.0
,249160780.0,0.0,일반회계,2016,0.0,154936510.0,통계청,3661160780.0,3816097290.0,3412000000.0,3412000000.0
,-1114081860.0,0.0,일반회계,2016,0.0,96839240.0,통일부,1497918140.0,1594757380.0,2612000000.0,2612000000.0
손익계정,22279571960.0,0.0,특허청,2016,0.0,0.0,특허청,509165168960.0,509165168960.0,486885597000.0,486885597000.0
자본계정,-488438870.0,0.0,특허청,2016,0.0,0.0,특허청,106284561130.0,106284561130.0,106773000000.0,106773000000.0
항만계정,256747579890.0,0.0,교통시설특별회계,2016,539236850.0,27294000900.0,해양수산부,1761193579890.0,1789026817640.0,1504446000000.0,1504446000000.0
구조개선사업계정,23523538150.0,0.0,농어촌구조개선특별회계,2016,0.0,1013096590.0,해양수산부,26767538150.0,27780634740.0,3244000000.0,3244000000.0
농어촌특별세사업계정,1990564580.0,0.0,농어촌구조개선특별회계,2016,0.0,309182630.0,해양수산부,1990564580.0,2299747210.0,0.0,0.0
손익계정,6745575550.0,0.0,대산지방해양수산청,2016,0.0,207237840.0,해양수산부,32724444550.0,32931682390.0,25978869000.0,25978869000.0
자본계정,8543925180.0,0.0,대산지방해양수산청,2016,0.0,0.0,해양수산부,32467925180.0,32467925180.0,23924000000.0,23924000000.0
투자계정,1072639700.0,0.0,에너지및자원사업특별회계,2016,0.0,0.0,해양수산부,1072639700.0,1072639700.0,0.0,0.0
,-3674903920.0,0.0,일반회계,2016,31279040.0,15455358420.0,해양수산부,52718096080.0,68204733540.0,56393000000.0,56393000000.0
경제발전계정,3151467180.0,0.0,지역발전특별회계,2016,0.0,0.0,해양수산부,3151467180.0,3151467180.0,0.0,0.0
생활기반계정,4843154240.0,0.0,지역발전특별회계,2016,0.0,59334370.0,해양수산부,4843154240.0,4902488610.0,0.0,0.0
제주특별자치도계정,2482049170.0,0.0,지역발전특별회계,2016,0.0,0.0,해양수산부,2482049170.0,2482049170.0,0.0,0.0
,38297820.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,해양수산부,38297820.0,38297820.0,0.0,0.0
,3293653490.0,0.0,일반회계,2016,0.0,1615131260.0,행정자치부,44145653490.0,45760784750.0,40852000000.0,40852000000.0
경제발전계정,947947160.0,0.0,지역발전특별회계,2016,0.0,421352460.0,행정자치부,947947160.0,1369299620.0,0.0,0.0
,-4558000000.0,0.0,혁신도시건설특별회계,2016,0.0,0.0,행정자치부,0.0,0.0,4558000000.0,4558000000.0
,188759216050.0,0.0,행정중심복합도시건설특별회계,2016,0.0,40018440.0,행정중심복합도시건설청,457209842050.0,457249860490.0,268450626000.0,268450626000.0
,-413017290.0,0.0,일반회계,2016,0.0,0.0,헌법재판소,68982710.0,68982710.0,482000000.0,482000000.0
농어촌특별세사업계정,-500000000.0,0.0,농어촌구조개선특별회계,2016,0.0,21685630.0,환경부,0.0,21685630.0,500000000.0,500000000.0
투자계정,3160929360.0,0.0,에너지및자원사업특별회계,2016,0.0,122856300.0,환경부,4966929360.0,5089785660.0,1806000000.0,1806000000.0
,-20295620.0,0.0,일반회계,2016,0.0,9740150.0,환경부,204704380.0,214444530.0,225000000.0,225000000.0
경제발전계정,1968353690.0,0.0,지역발전특별회계,2016,0.0,588453730.0,환경부,1968353690.0,2556807420.0,0.0,0.0
생활기반계정,1504237500.0,0.0,지역발전특별회계,2016,0.0,1808010.0,환경부,1504237500.0,1506045510.0,0.0,0.0
,558607791290.0,0.0,환경개선특별회계,2016,54868489050.0,944233262020.0,환경부,5593589599290.0,6592691350360.0,5034981808000.0,5034981808000.0
,-7964920.0,0.0,일반회계,2015,0.0,874207120.0,감사원,346035080.0,1220242200.0,354000000.0,354000000.0
손익계정,-2693755760.0,0.0,경찰병원,2015,0.0,90244700.0,경찰청,64275653240.0,64365897940.0,66969409000.0,66969409000.0
자본계정,-16790260.0,0.0,경찰병원,2015,0.0,0.0,경찰청,3185209740.0,3185209740.0,3202000000.0,3202000000.0
,-30942200.0,0.0,일반회계,2015,38629337780.0,1073014173700.0,경찰청,843298057800.0,1954941569280.0,843329000000.0,843329000000.0
,-63076339430.0,0.0,혁신도시건설특별회계,2015,0.0,63378040310.0,경찰청,301660570.0,63679700880.0,63378000000.0,63378000000.0
투자계정,114581990.0,0.0,에너지및자원사업특별회계,2015,0.0,1112019710.0,고용노동부,144581990.0,1256601700.0,30000000.0,30000000.0
,34133916550.0,0.0,일반회계,2015,39126240.0,31813297070.0,고용노동부,98455916550.0,130308339860.0,64322000000.0,64322000000.0
제주특별자치도계정,1407799550.0,0.0,지역발전특별회계,2015,0.0,0.0,고용노동부,1407799550.0,1407799550.0,0.0,0.0
,-323578387400.0,0.0,일반회계,2015,207400000.0,221344954330.0,공정거래위원회,332976612600.0,554528966930.0,656555000000.0,656555000000.0
,11373218940.0,0.0,일반회계,2015,93851520.0,240983319380.0,관세청,48045218940.0,289122389840.0,36672000000.0,36672000000.0
,-1413980831830.0,0.0,일반회계,2015,711158240.0,1761203290.0,교육부,274234168170.0,276706529700.0,1688215000000.0,1688215000000.0
경제발전계정,20794607130.0,0.0,지역발전특별회계,2015,0.0,0.0,교육부,28044607130.0,28044607130.0,7250000000.0,7250000000.0
투자계정,-10320340.0,0.0,에너지및자원사업특별회계,2015,0.0,0.0,국가보훈처,63679660.0,63679660.0,74000000.0,74000000.0
,6212365750.0,0.0,일반회계,2015,241824860.0,4462851220.0,국가보훈처,9053365750.0,13758041830.0,2841000000.0,2841000000.0
,-10309160.0,0.0,일반회계,2015,0.0,2000000.0,국가인권위원회,9690840.0,11690840.0,20000000.0,20000000.0
,797704370.0,0.0,일반회계,2015,0.0,0.0,국가정보원,1956704370.0,1956704370.0,1159000000.0,1159000000.0
,39423790.0,0.0,일반회계,2015,0.0,0.0,국무조정실 및 국무총리비서실,39423790.0,39423790.0,0.0,0.0
,260063730.0,0.0,일반회계,2015,0.0,250464000.0,국민권익위원회,373063730.0,623527730.0,113000000.0,113000000.0
,1758588810.0,14413000000.0,일반회계,2015,0.0,20496725210.0,국민안전처,16171588810.0,36668314020.0,0.0,14413000000.0
,-78379839090.0,0.0,국방·군사시설이전특별회계,2015,0.0,31131618190.0,국방부,275092160910.0,306223779100.0,353472000000.0,353472000000.0
,-5392598850.0,0.0,일반회계,2015,223012110.0,45501367490.0,국방부,140338401150.0,186062780750.0,145731000000.0,145731000000.0
,53075978700.0,0.0,주한미군기지이전특별회계,2015,0.0,3558051960.0,국방부,828853978700.0,832412030660.0,775778000000.0,775778000000.0
,-106653127810.0,0.0,혁신도시건설특별회계,2015,0.0,742647470.0,국방부,211872190.0,954519660.0,106865000000.0,106865000000.0
,13565360150.0,0.0,일반회계,2015,238078261350.0,2833672957520.0,국세청,947855360150.0,4019606579020.0,934290000000.0,934290000000.0
,-77521675220.0,0.0,혁신도시건설특별회계,2015,0.0,0.0,국세청,3530324780.0,3530324780.0,81052000000.0,81052000000.0
공항계정,94909074240.0,0.0,교통시설특별회계,2015,0.0,201971410.0,국토교통부,403698074240.0,403900045650.0,308789000000.0,308789000000.0
