단위사업명,예산액,예산현액,당월지출금액,집행월,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,부문명,누계지출금액
정책정보제공기반구축(정보화),6928000000.0,6928000000.0,114269190.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,중소벤처행정정보화(정보화),산업·중소기업일반,114269190.0
지방청기본경비,6000000.0,6000000.0,395200.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,강원청공익근무요원운용,산업·중소기업일반,395200.0
지방청기본경비,24000000.0,24000000.0,2250000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,강원청공익근무요원운용(총액),산업·중소기업일반,2250000.0
지방청기본경비,422000000.0,422000000.0,57666350.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,강원청기본경비,산업·중소기업일반,57666350.0
지방청기본경비,44000000.0,44000000.0,5000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,강원청기본경비(총액),산업·중소기업일반,5000000.0
지방청기본경비,47000000.0,47000000.0,5000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,강원청전산운영경비,산업·중소기업일반,5000000.0
지방청기본경비,8000000.0,8000000.0,580000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경기청공익근무요원운용,산업·중소기업일반,580000.0
지방청기본경비,36000000.0,36000000.0,3459670.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경기청공익근무요원운용(총액),산업·중소기업일반,3459670.0
지방청기본경비,917000000.0,917000000.0,84793990.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경기청기본경비,산업·중소기업일반,84793990.0
지방청기본경비,66000000.0,66000000.0,6575000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경기청기본경비(총액),산업·중소기업일반,6575000.0
지방청기본경비,77000000.0,77000000.0,4922510.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경기청전산운영경비,산업·중소기업일반,4922510.0
지방청기본경비,3000000.0,3000000.0,200000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경남청공익근무요원운용,산업·중소기업일반,200000.0
지방청기본경비,12000000.0,12000000.0,800000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경남청공익근무요원운용(총액),산업·중소기업일반,800000.0
지방청기본경비,329000000.0,329000000.0,10846300.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경남청기본경비,산업·중소기업일반,10846300.0
지방청기본경비,40000000.0,40000000.0,1830000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경남청기본경비(총액),산업·중소기업일반,1830000.0
지방청기본경비,44000000.0,44000000.0,3000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,경남청전산운영경비,산업·중소기업일반,3000000.0
지방청기본경비,3000000.0,3000000.0,131600.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,광주전남청공익근무요원운용,산업·중소기업일반,131600.0
지방청기본경비,12000000.0,12000000.0,800000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,광주전남청공익근무요원운용(총액),산업·중소기업일반,800000.0
지방청기본경비,743000000.0,743000000.0,56737530.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,광주전남청기본경비,산업·중소기업일반,56737530.0
지방청기본경비,70000000.0,70000000.0,5410000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,광주전남청기본경비(총액),산업·중소기업일반,5410000.0
지방청기본경비,52000000.0,52000000.0,2833120.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,광주전남청전산운영경비,산업·중소기업일반,2833120.0
지방청기본경비,8000000.0,8000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,대구경북청공익근무요원운용,산업·중소기업일반,0.0
지방청기본경비,36000000.0,36000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,대구경북청공익근무요원운용(총액),산업·중소기업일반,0.0
지방청기본경비,657000000.0,657000000.0,69587850.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,대구경북청기본경비,산업·중소기업일반,69587850.0
지방청기본경비,70000000.0,70000000.0,5135000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,대구경북청기본경비(총액),산업·중소기업일반,5135000.0
지방청기본경비,113000000.0,113000000.0,6594180.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,대구경북청전산운영경비,산업·중소기업일반,6594180.0
지방청기본경비,341000000.0,341000000.0,32361710.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,대전세종청기본경비,산업·중소기업일반,32361710.0
지방청기본경비,45000000.0,45000000.0,1659320.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,대전세종청기본경비(총액),산업·중소기업일반,1659320.0
지방청기본경비,35000000.0,35000000.0,1663000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,대전세종청전산운영경비,산업·중소기업일반,1663000.0
지방청기본경비,553000000.0,553000000.0,45056540.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,부산청기본경비,산업·중소기업일반,45056540.0
지방청기본경비,60000000.0,60000000.0,7720000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,부산청기본경비(총액),산업·중소기업일반,7720000.0
지방청기본경비,52000000.0,52000000.0,3501800.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,부산청전산운영경비,산업·중소기업일반,3501800.0
지방청기본경비,3000000.0,3000000.0,200000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,서울청공익근무요원운용,산업·중소기업일반,200000.0
지방청기본경비,12000000.0,12000000.0,1250000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,서울청공익근무요원운용(총액),산업·중소기업일반,1250000.0
지방청기본경비,361000000.0,361000000.0,12480300.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,서울청기본경비,산업·중소기업일반,12480300.0
지방청기본경비,69000000.0,69000000.0,9747100.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,서울청기본경비(총액),산업·중소기업일반,9747100.0
지방청기본경비,29000000.0,29000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,서울청전산운영경비,산업·중소기업일반,0.0
지방청기본경비,3000000.0,3000000.0,193800.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,울산청공익근무요원운용,산업·중소기업일반,193800.0
지방청기본경비,12000000.0,12000000.0,1250000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,울산청공익근무요원운용(총액),산업·중소기업일반,1250000.0
지방청기본경비,372000000.0,372000000.0,70334770.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,울산청기본경비,산업·중소기업일반,70334770.0
지방청기본경비,41000000.0,41000000.0,5770000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,울산청기본경비(총액),산업·중소기업일반,5770000.0
지방청기본경비,41000000.0,41000000.0,2691750.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,울산청전산운영경비,산업·중소기업일반,2691750.0
지방청기본경비,5000000.0,5000000.0,330000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,인천청공익근무요원운용,산업·중소기업일반,330000.0
지방청기본경비,24000000.0,24000000.0,2050000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,인천청공익근무요원운용(총액),산업·중소기업일반,2050000.0
지방청기본경비,421000000.0,421000000.0,36900210.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,인천청기본경비,산업·중소기업일반,36900210.0
지방청기본경비,37000000.0,37000000.0,8373000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,인천청기본경비(총액),산업·중소기업일반,8373000.0
지방청기본경비,71000000.0,71000000.0,3533700.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,인천청전산운영경비,산업·중소기업일반,3533700.0
지방청기본경비,6000000.0,6000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,전북청공익근무요원운용,산업·중소기업일반,0.0
지방청기본경비,24000000.0,24000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,전북청공익근무요원운용(총액),산업·중소기업일반,0.0
지방청기본경비,451000000.0,451000000.0,43786190.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,전북청기본경비,산업·중소기업일반,43786190.0
지방청기본경비,37000000.0,37000000.0,1809230.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,전북청기본경비(총액),산업·중소기업일반,1809230.0
지방청기본경비,48000000.0,48000000.0,2048840.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,전북청전산운영경비,산업·중소기업일반,2048840.0
지방청기본경비,319000000.0,319000000.0,65219290.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,충남청기본경비,산업·중소기업일반,65219290.0
지방청기본경비,39000000.0,39000000.0,12873000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,충남청기본경비(총액),산업·중소기업일반,12873000.0
지방청기본경비,56000000.0,56000000.0,12200000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,충남청전산운영경비,산업·중소기업일반,12200000.0
지방청기본경비,467000000.0,467000000.0,42800410.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,충북청기본경비,산업·중소기업일반,42800410.0
지방청기본경비,38000000.0,38000000.0,7000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,충북청기본경비(총액),산업·중소기업일반,7000000.0
지방청기본경비,43000000.0,43000000.0,5000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,충북청전산운영경비,산업·중소기업일반,5000000.0
청사확보및시설개선,345000000.0,345000000.0,14000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,관사구입및임차,산업·중소기업일반,14000000.0
청사확보및시설개선,6288000000.0,6288000000.0,511265550.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,청사시설관리,산업·중소기업일반,511265550.0
행정효율성증진및능력개발,4052000000.0,4052000000.0,81537080.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업행정지원,행정효율성증진및능력개발,산업·중소기업일반,81537080.0
회계기금간전출,1635049000000.0,1635049000000.0,125899000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,회계기금간거래(전출금),소상공인시장진흥기금 전출,산업·중소기업일반,125899000000.0
회계기금간전출,1524368000000.0,1524368000000.0,117377000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,회계기금간거래(전출금),중소벤처기업창업및진흥기금 전출,산업·중소기업일반,117377000000.0
대중소기업간협력,14670000000.0,14670000000.0,63660000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,동반성장지원,대중소기업동반성장생태계구축,중소기업및소상공인육성,63660000.0
취약계층중소기업지원,10485000000.0,10485000000.0,958000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,동반성장지원,여성기업육성,중소기업및소상공인육성,958000000.0
취약계층중소기업지원,10517000000.0,10517000000.0,759000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,동반성장지원,장애인기업육성,중소기업및소상공인육성,759000000.0
기술개발인프라구축,12959000000.0,12959000000.0,768000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,기술혁신기반조성,중소기업및소상공인육성,768000000.0
기술개발인프라구축,3146000000.0,3146000000.0,40000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,중소기업 기술거래 활성화 지원,중소기업및소상공인육성,40000000.0
기술개발지원(R&D),3317000000.0,3317000000.0,842000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,건강기능식품 개발 지원사업(R&D),중소기업및소상공인육성,842000000.0
기술개발지원(R&D),12394000000.0,12394000000.0,3146000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,공정·품질기술개발(R&D),중소기업및소상공인육성,3146000000.0
기술개발지원(R&D),4595000000.0,4595000000.0,1167000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,기술공유형통합기술개발(R&D),중소기업및소상공인육성,1167000000.0
기술개발지원(R&D),2756000000.0,2756000000.0,1014000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,디지털전환통합기술개발(R&D),중소기업및소상공인육성,1014000000.0
기술개발지원(R&D),3622000000.0,3622000000.0,920000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,리빙랩 활용 기술개발 지원(R&D),중소기업및소상공인육성,920000000.0
기술개발지원(R&D),43665000000.0,43665000000.0,11081000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,스마트 제조혁신 기술개발사업(R&D),중소기업및소상공인육성,11081000000.0
기술개발지원(R&D),1000000000.0,1000000000.0,1000000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,중소기업R&D역량제고(R&D),중소기업및소상공인육성,1000000000.0
기술개발지원(R&D),38644000000.0,38644000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,중소기업기술정보진흥원 기획평가관리비(일반)(R&D),중소기업및소상공인육성,0.0
기술개발지원(R&D),423205000000.0,423205000000.0,107397000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,중소기업기술혁신개발(R&D),중소기업및소상공인육성,107397000000.0
기술개발지원(R&D),94210000000.0,94210000000.0,16737000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,중소기업상용화기술개발(R&D),중소기업및소상공인육성,16737000000.0
기술개발지원(R&D),531683000000.0,531683000000.0,134185000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,창업성장기술개발(R&D),중소기업및소상공인육성,134185000000.0
기술개발지원(R&D),863000000.0,863000000.0,220000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,혁신제품 고도화 기술개발 지원사업(R&D),중소기업및소상공인육성,220000000.0
중소기업경쟁력강화,219054000000.0,219054000000.0,22354491980.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,ICT융합스마트공장보급확산,중소기업및소상공인육성,22354491980.0
중소기업경쟁력강화,6900000000.0,6900000000.0,701000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,데이터 인프라구축(정보화),중소기업및소상공인육성,701000000.0
중소기업경쟁력강화,10888000000.0,10888000000.0,2106000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,중소기업 스마트 서비스 지원,중소기업및소상공인육성,2106000000.0
중소기업경쟁력강화,400000000.0,400000000.0,41000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,중소기업 우수연구개발 혁신제품 지정 및 시범구매사업,중소기업및소상공인육성,41000000.0
중소기업경쟁력강화,2000000000.0,2000000000.0,204000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,지역특화 제조데이터 활성화,중소기업및소상공인육성,204000000.0
중소기업기술정보진흥원운영,7359000000.0,7359000000.0,943000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,중소기업기술정보진흥원운영(R&D),중소기업및소상공인육성,943000000.0
중소기업정보화지원(정보화),3412000000.0,3412000000.0,650000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업기술개발지원,중소기업정보화역량강화(정보화),중소기업및소상공인육성,650000000.0
신용보증기관출연,20000000000.0,20000000000.0,5076000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업성장안정지원,기술보증기금출연,중소기업및소상공인육성,5076000000.0
신용보증기관출연,80000000000.0,80000000000.0,20303000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업성장안정지원,신용보증기금출연,중소기업및소상공인육성,20303000000.0
중소기업간협력,16480000000.0,16480000000.0,1882000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업육성지원,중소기업협동조합육성,중소기업및소상공인육성,1882000000.0
중소기업조사평가,3928000000.0,3928000000.0,97948470.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업육성지원,중소기업규제영향평가 및 옴부즈만운영,중소기업및소상공인육성,97948470.0
중소기업조사평가,14241000000.0,14241000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업육성지원,중소기업조사연구평가,중소기업및소상공인육성,0.0
중소기업종합상담지원,9506000000.0,9506000000.0,136772100.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업육성지원,원스톱기업애로종합지원,중소기업및소상공인육성,136772100.0
중소기업판로및컨설팅지원,5722000000.0,5722000000.0,23338050.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업육성지원,공공구매제도운영,중소기업및소상공인육성,23338050.0
중소기업판로및컨설팅지원,26677000000.0,26677000000.0,47695000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업육성지원,마케팅지원사업,중소기업및소상공인육성,47695000.0
중소기업판로및컨설팅지원,55805000000.0,55805000000.0,9948000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업육성지원,중소기업 혁신바우처 지원사업,중소기업및소상공인육성,9948000000.0
지원정보및정책정보관리운영(정보화),4205000000.0,4205000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업육성지원,중소기업통합관리시스템운영(정보화),중소기업및소상공인육성,0.0
국립마이스터고육성,25426000000.0,25426000000.0,65932500.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업인력지원,마이스터고육성,중소기업및소상공인육성,65932500.0
기술개발인력지원(R&D),34365000000.0,34365000000.0,4361000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업인력지원,중소기업연구인력지원(R&D),중소기업및소상공인육성,4361000000.0
중소기업인력양성및취업촉진,48185000000.0,48185000000.0,18000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업인력지원,산학협력인력양성,중소기업및소상공인육성,18000000.0
중소기업인력양성및취업촉진,123339000000.0,123339000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,중소기업인력지원,인력유입인프라조성,중소기업및소상공인육성,0.0
지역기업경쟁력강화,3295000000.0,3295000000.0,627000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,지역중소기업육성,중소기업 밀집지역 위기대응 기반구축,중소기업및소상공인육성,627000000.0
지역특화발전특구제도,12385000000.0,12385000000.0,364600000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,지역중소기업육성,규제자유특구제도 운영,중소기업및소상공인육성,364600000.0
벤처성장인프라지원,6179000000.0,6179000000.0,500000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,벤처기업활성화지원,벤처기업경쟁력강화,창업및벤처,500000000.0
벤처성장인프라지원,2786000000.0,2786000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,벤처기업활성화지원,벤처캐피탈선진화,창업및벤처,0.0
벤처성장인프라지원,881000000.0,881000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,벤처기업활성화지원,벤처투자종합관리시스템 구축(정보화),창업및벤처,0.0
중소기업재기지원,16629000000.0,16629000000.0,1688000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,창업환경조성,중소기업 재기지원,창업및벤처,1688000000.0
중소기업재기지원,1667000000.0,1667000000.0,424000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,창업환경조성,중소벤처기업 구조혁신 지원 R&D(R&D),창업및벤처,424000000.0
창업생태계기반조성,1500000000.0,1500000000.0,267000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,창업환경조성,글로벌창업허브구축,창업및벤처,267000000.0
창업생태계기반조성,77424000000.0,77424000000.0,7729000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,창업환경조성,창업생태계기반구축,창업및벤처,7729000000.0
창업생태계기반조성,1000000000.0,1000000000.0,204000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,창업환경조성,혁신기술 제조창업 공유공장 구축,창업및벤처,204000000.0
창업활성화지원,971000000.0,971000000.0,0.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,창업환경조성,K-바이오 랩허브 구축사업(R&D),창업및벤처,0.0
창업활성화지원,206506000000.0,206506000000.0,36684000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,창업환경조성,민관협력창업자육성,창업및벤처,36684000000.0
창업활성화지원,377656000000.0,377656000000.0,75606400000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,창업환경조성,창업사업화지원,창업및벤처,75606400000.0
창업활성화지원,23018000000.0,23018000000.0,3263000000.0,202401,산업·중소기업및에너지,일반회계,2024,중소벤처기업부,창업환경조성,창업저변확대,창업및벤처,3263000000.0
온라인수출지원(정보화),3449000000.0,3449000000.0,12006974.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업수출촉진지원,온라인수출플랫폼(정보화),무역및투자유치,12006974.0
중소기업글로벌화지원(기금),40261000000.0,40261000000.0,2695830894.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업수출촉진지원,글로벌화지원플랫폼,무역및투자유치,2695830894.0
해외산업협력지원(기금),1847000000.0,1847000000.0,14179880.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업수출촉진지원,글로벌협력기반구축,무역및투자유치,14179880.0
공공자금관리기금 예수원금상환,800000000000.0,800000000000.0,0.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,기금간거래(예수원금상환),공공자금관리기금(총괄계정) 예수원금상환,산업·중소기업일반,0.0
공공자금관리기금 예수이자상환,9193000000.0,9193000000.0,0.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,기금간거래(예수이자상환),공공자금관리기금(총괄계정) 예수이자상환,산업·중소기업일반,0.0
기금운영비(중진기금),29053000000.0,29053000000.0,2912013734.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업행정지원,중진기금기본경비,산업·중소기업일반,2912013734.0
기금운영비(중진기금),109889000000.0,109889000000.0,9474273022.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업행정지원,중진기금인건비,산업·중소기업일반,9474273022.0
전산시스템구축(기금),5640000000.0,5640000000.0,0.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업행정지원,중진기금 정보시스템운영(정보화),산업·중소기업일반,0.0
기타민간차입금원금상환(기금),3990000000000.0,3990000000000.0,250000000000.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,차입금등원금상환,차입금원금상환,산업·중소기업일반,250000000000.0
성장안정자금(기금),150000000000.0,150000000000.0,1750000000.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업성장안정지원,긴급경영안정자금(융자),중소기업및소상공인육성,1750000000.0
성장안정자금(기금),138200000000.0,138200000000.0,24787899.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업성장안정지원,밸류체인안정화자금(융자),중소기업및소상공인육성,24787899.0
성장안정자금(기금),300000000000.0,297000000000.0,0.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업성장안정지원,비은행권 소상공인자영업자 금융비용 지원,중소기업및소상공인육성,0.0
성장안정자금(기금),1478944000000.0,1478944000000.0,94531000000.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업성장안정지원,신성장기반자금(융자),중소기업및소상공인육성,94531000000.0
성장안정자금(기금),200500000000.0,200500000000.0,7350000000.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업성장안정지원,신시장진출지원자금(융자),중소기업및소상공인육성,7350000000.0
정책지원성과향상(기금),10578000000.0,10578000000.0,275777380.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업성장안정지원,정책자금지원성과향상,중소기업및소상공인육성,275777380.0
차입금이자상환(기금),737237000000.0,737237000000.0,45922222152.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업성장안정지원,차입금이자상환(기금),중소기업및소상공인육성,45922222152.0
기업인력애로센터 운영(기금),4671000000.0,4671000000.0,979845480.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업인력지원,기업인력애로센터 활용 취업 지원,중소기업및소상공인육성,979845480.0
연수사업(기금),23910000000.0,23910000000.0,2158546041.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업인력지원,연수사업,중소기업및소상공인육성,2158546041.0
연수사업(기금),166000000.0,166000000.0,100000000.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업인력지원,전남연수원 건립,중소기업및소상공인육성,100000000.0
연수사업(기금),6795000000.0,6795000000.0,0.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,중소기업인력지원,전북연수원 건립,중소기업및소상공인육성,0.0
레저장비산업발전(기금),701000000.0,701000000.0,405100.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,벤처기업활성화지원,레저장비산업개발지원,창업및벤처,405100.0
모태조합출자(기금),450000000000.0,450000000000.0,0.0,202401,산업·중소기업및에너지,중소벤처기업창업및진흥기금,2024,중소벤처기업부,벤처기업활성화지원,중소기업모태조합출자,창업및벤처,0.0
